807,Mortgaged,Draw,5,102,0,6,9,424,Poker Phil,http://www.notdeadyet.com/pokerphil/games.html
808,Kings Back,Draw,5,2,0,6,9,434,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
809,Progressive Draw,Draw,5,2,0,5,10,437,Casino City,http://www.casinocity.com/rule/casino_games_poker.htm
810,Five and Dime II,Stud,5,2,0,5,12,450,Ox House,http://oxhouse.org/~brent/writing/poker/
811,Henway no Peek,Stud,5,10,0,5,10,450,Public Domain,N/A
812,Bicester,Draw,8,4,0,6,11,453,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
813,Boot,Draw,5,6,0,4,13,453,Aidtopia,http://www.aidtopia.com/communities/poker/
814,Double Exposure,Stud,5,4,0,10,5,453,Poker Tips,http://www.pokertips.org/variants/
815,Five Seven Nine,Draw,7,7,0,3,15,453,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
816,Low Hand Out,Draw,15,202,0,3,15,453,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
817,Oppression,Stud,5,5,0,7,7,453,Joker Poker,http://www.freewebs.com/jokerpoker/
818,Roll'em Out Plus,Draw,6,6,0,5,10,453,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
819,Soda Bomb,Stud,13,6,0,4,13,453,John McLeod,http://www.pagat.com/invented/index.html
820,Weeping Willow,Pass,5,5,0,10,50,453,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
821,Buck Shot,Draw,5,4,0,4,13,454,Craig O'Brien,N/A
822,Macintosh II,Draw,5,2,4,4,13,461,Mike Tsao,http://www.sowbug.org/cards.html
823,American Brag,Draw,3,1,8,17,3,462,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
824,Three Low,Draw,3,2,1,5,9,463,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
825,Gruesome Twosome,Draw,2,4,0,10,5,465,Poker Phil,http://www.notdeadyet.com/pokerphil/games.html
826,Hurricane II,Draw,2,3,0,13,4,465,Public Domain,N/A
827,One Two Three,Nonpoker,3,4,0,5,9,466,Intellectual Orgy,http://tinkrbel.greyduck.net/
828,Three Legged Low Ball Double Draw,Draw,3,103,0,8,6,466,Poker Mike,http://www.pokermike.com/poker/
829,Car Wash,Stud,5,4,0,7,7,473,Mike Tsao,http://www.sowbug.org/cards.html
830,Five By Two,Stud,7,6,0,5,9,473,Mike Tsao,http://www.sowbug.org/cards.html
831,Nine Card Wild Discard,Stud,7,5,20,5,9,475,The Joker King,http://www.thejokerking.com/site/homevariation/
832,Wild Kings,Stud,5,5,4,8,10,478,Poker Phil,http://www.notdeadyet.com/pokerphil/games.html
833,Kings II,Stud,6,5,4,7,11,479,Sweet Foca,http://sweetfoca.com/Poker.html
834,Stud Roll'em,Stud,7,5,0,6,11,482,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
835,Buzz Beds,Stud,5,5,0,5,10,485,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
836,Louisianna Lo Flop,Stud,1,2,0,26,2,488,Poker Tips,http://www.pokertips.org/variants/
837,Evil Eights,Stud,8,7,0,6,8,493,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
838,Indianapolis,Stud,7,6,0,7,8,493,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
839,It,Stud,6,6,0,7,7,493,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
840,Ricky DeLaet II,Stud,5,6,40,10,5,499,Sweet Foca,http://sweetfoca.com/Poker.html
841,Shifting Sands II,Stud,5,6,40,10,5,499,Sweet Foca,http://sweetfoca.com/Poker.html
842,Roll Your Neighbor,Stud,9,5,20,5,9,501,Poker News,http://www.pokernews.info/poker-variants/
843,Seven Card Reverse,Stud,7,4,0,7,7,503,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
844,Open Hand Kenosha,Stud,204,203,0,0,204,505,Softsource,http://www.softsource.com/softsource/poker.html
845,Three Hundred Thirty Three,Nonpoker,3,5,0,16,3,508,Poker Mike,http://www.pokermike.com/poker/
846,Standoff,Stud,7,5,0,7,7,510,Other Worlds Poker,http://www.geocities.com/grifflik/Shelter-Otherworlds-Poker.html
847,Bingo II,Nonpoker,5,6,0,9,6,511,Rec.Gambling.Poker,N/A
848,Pair No Pair II,Stud,5,6,0,6,8,515,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
849,Jerry's Game,Stud,5,4,0,6,9,516,Poker News,http://www.pokernews.info/poker-variants/
850,Chili Pepper Low-Bo,Stud,5,5,32,8,6,139,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
851,Dog of the Nile,Stud,5,5,0,8,6,139,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
852,One Three One Replace,Stud,5,6,0,7,7,522,Antismite,http://www.antismite.com/
853,Chernobyl,Stud,6,3,0,8,18,528,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
854,Roll'em,Stud,7,4,0,7,22,528,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
855,Big Squeeze,Stud,6,6,0,7,7,529,Poker.Net Glossary,http://www.poker.net/school/glossary/default.htm
856,High/Low Kick Split,Common,6,6,0,7,7,529,Rec.Gambling.Poker,N/A
857,Option and Twist,Stud,6,6,0,7,7,529,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
858,Seattle Six,Stud,6,6,0,7,7,529,Mike Tsao,http://www.sowbug.org/cards.html
859,Shuck Two,Stud,6,6,0,6,8,529,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
860,Sixty Four,Stud,6,4,0,8,6,529,Poker Tips,http://www.pokertips.org/variants/
861,Suck Back,Stud,48,3,0,17,48,535,Cheapass Games,http://www.cheapass.com/
862,Three Card Stud High II,Stud,3,3,0,17,3,536,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
863,Three Card Stud High III,Stud,3,3,0,17,3,536,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
864,Sixty Six,Stud,5,5,4,8,6,538,Poker.Net Glossary,http://www.poker.net/school/glossary/default.htm
865,Lady Cubs,Stud,7,5,16,6,11,543,Source misplaced,N/A
866,Baseball with Rainouts II,Stud,7,5,8,6,11,544,Sweet Foca,http://sweetfoca.com/Poker.html
867,Baseball with Rainouts III,Stud,7,5,8,6,11,544,Rec.Gambling.Poker,N/A
868,Chicks with Dicks,Stud,7,5,16,6,11,547,Jeff Prillaman,N/A
869,Ditka,Stud,7,5,8,6,11,547,Jeff Prillaman,N/A
870,Football with Earthquakes,Stud,7,5,8,6,11,547,Jeff Prillaman,N/A
871,Mudd Style Baseball,Stud,7,5,8,6,11,553,Aidtopia,http://www.aidtopia.com/communities/poker/
872,Legally Blind,Stud,12,300,0,4,12,554,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
873,Baseball III,Nonpoker,7,300,0,7,7,555,Tim Murtaugh,http://o2b.net/archives/the-rules-of-poker-a-quick-reference-guide/
874,Chameleon,Nonpoker,7,300,0,6,11,561,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
875,Midnight Baseball II,Nonpoker,7,300,0,6,11,561,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
876,Night Baseball,Nonpoker,7,300,0,14,11,561,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
877,Twilight Baseball,Stud,7,300,0,6,11,561,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
878,Joker Woolworth's,Stud,7,5,9,7,7,570,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
879,Woolworth's Jackpot,Stud,7,5,8,7,7,570,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
880,Assassin II,Stud,7,5,0,7,7,573,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
881,Low San Francisco,Stud,7,5,0,7,7,579,Poker Mike,http://www.pokermike.com/poker/
882,Buck Seventy Five,Stud,7,7,0,7,7,581,Jay Close,N/A
883,Five Card Stoopid,Stud,5,4,0,10,5,581,Rec.Gambling.Poker,N/A
884,Low Metro,Stud,7,5,0,7,7,581,Craig O'Brien,N/A
885,Suicide,Stud,7,5,35,7,7,582,Poker Mike,http://www.pokermike.com/poker/
886,Dice with Full Jackass,Stud,7,5,12,7,7,593,Sanjay Udani,http://www.cis.upenn.edu/~udani/cardgames.html
887,Partridge,Stud,7,5,3,5,7,594,Poker Tips,http://www.pokertips.org/variants/
888,Four Forty Two,Stud,8,5,4,6,8,599,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
889,Bean Marriage,Stud,9,5,0,5,9,600,John McLeod,http://www.pagat.com/invented/index.html
890,Nine Card Stud II,Common,9,6,4,7,9,600,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
891,Ninety Nine,Stud,9,7,4,5,9,600,Joker Poker,http://www.freewebs.com/jokerpoker/
892,Ten Card Stud,Stud,10,8,0,5,10,600,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
893,Black Mariah III,Stud,7,5,4,7,7,605,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
894,Evil Queen,Stud,7,5,4,7,7,605,Xaos Dog,http://www.xaosdog.com
895,The Queen,Stud,7,5,8,7,7,605,Poker Tips,http://www.pokertips.org/variants/
896,Chaos with Jokers,Stud,7,5,9,7,7,606,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
897,Chase the Ace and Mariah,Stud,7,5,4,7,7,607,Up for Anything,http://www.upforanything.net/poker/archives/000356.html
898,Cluster Fuck,Stud,7,5,35,7,7,608,Poker Mike,http://www.pokermike.com/poker/
899,Fake Nickel,Stud,7,5,6,7,7,608,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
900,Follow the Cowboy,Stud,7,5,8,7,7,608,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
901,Follow the Queen IV,Stud,7,5,8,7,7,608,Graham's Card Club,http://www.gccpokertables.com/
902,Killer Kings,Stud,7,5,8,7,7,608,Poker News,http://www.pokernews.info/poker-variants/
903,She Swings Both Ways,Stud,7,5,8,7,7,608,Poker Tips,http://www.pokertips.org/variants/
904,Vampire,Stud,7,6,8,6,8,608,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
905,Sex in the Middle East,Stud,7,5,20,7,7,610,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
906,Jacks and Jokers,Stud,7,5,35,7,7,615,Poker Phil,http://www.notdeadyet.com/pokerphil/games.html
907,Boston,Stud,7,5,0,6,8,620,Sweet Foca,http://sweetfoca.com/Poker.html
908,Tahoe Pitch and Roll,Stud,7,3,0,6,8,620,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
909,London Lowball,Stud,7,5,0,7,7,621,Wikipedia,http://en.wikipedia.org/wiki/Poker
910,Terminal Acne,Stud,7,6,0,6,8,621,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
911,Viper,Stud,7,5,0,6,8,622,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
912,King Low-Hole,Stud,7,5,32,7,7,629,Legion West,http://interoz.com/madhatters/legionwest/poker.htm
913,Heritage Classic,Stud,7,5,28,7,7,630,Sweet Foca,http://sweetfoca.com/Poker.html
914,Hi/Lo Cherry'O,Stud,7,5,28,7,7,633,Poker Tips,http://www.pokertips.org/variants/
915,Roll Your Own Buy Up,Stud,7,5,28,7,7,633,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
916,Shawnahoma,Stud,7,4,0,7,7,633,Scott Harker,http://www.scottharker.com/pokerrules.html
917,Pa Furgeson II,Stud,7,5,4,7,7,635,Poker Phil,http://www.notdeadyet.com/pokerphil/games.html
918,Pa Furgeson III,Stud,5,4,40,10,5,635,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
919,Amazon,Stud,7,4,0,6,8,641,David Zanetti,http:// www.geocities.com/mississippi_seven/
920,Twister II,Stud,7,5,0,7,19,657,Sweet Foca,http://sweetfoca.com/Poker.html
921,Happy Murder Cascade,Stud,7,5,28,7,7,662,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
922,Happy Murder Manslaughter,Stud,7,5,28,7,7,662,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
923,Sandy Burns,Stud,7,8,0,5,10,670,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
924,Country Store,Stud,7,5,4,6,7,675,Source misplaced,N/A
925,Free Enterprise,Stud,7,5,0,6,7,675,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
926,Grocery Store Dots,Stud,7,5,0,6,7,675,John McLeod,http://www.pagat.com/invented/index.html
927,Chowaha Teddy Prime,Common,9,4,0,10,16,685,Rec.Gambling.Poker,N/A
928,Triple Board Omaha,Common,9,4,0,10,15,685,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
929,Ultimate Omaha,Common,9,6,0,6,29,685,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
930,Double Psychotic Chowaha,Common,7,4,0,6,21,686,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
931,Dublin Hold'em,Common,9,4,0,11,9,698,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
932,Jamaican Irish Pineapple,Common,7,4,0,9,10,698,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
933,Pitch Two After the Flop,Common,8,4,0,9,10,698,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
934,Psychotic Pineapple II,Common,7,4,0,11,9,698,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
935,Cincinnati II,Common,10,5,0,5,14,699,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
936,Fred Potato Poker,Common,8,4,0,9,10,699,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
937,Malaysian Hold'em,Common,7,4,0,9,9,699,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
938,Ped,Common,10,4,0,9,10,699,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
939,Two Five,Common,10,4,0,9,10,699,Rec.Gambling.Poker,N/A
940,"Two, Three, or Five",Common,10,4,0,9,10,699,Rec.Gambling.Poker,N/A
941,"Omaha, Nebraska",Common,9,4,0,11,9,701,Rec.Gambling.Poker,N/A
942,Nine Card Omaha High/Low,Common,14,4,0,5,14,702,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
943,Billmaha,Common,9,4,0,11,9,704,Poker Variant Database,http://www.pvdb.org/
944,Goodfield,Common,9,4,0,5,13,704,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
945,Goofy Omaha,Common,9,6,0,5,13,704,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
946,Hawaii Omaha Hold'em,Common,9,5,0,11,9,704,Rec.Gambling.Poker,N/A
947,Highlander,Common,9,5,0,11,9,704,Poker Variant Database,http://www.pvdb.org/
948,Joemaha,Common,9,4,8,11,9,704,Poker Variant Database,http://www.pvdb.org/
949,Mutual of Omaha,Common,9,4,0,11,9,704,Source misplaced,N/A
950,Omaha 33,Common,9,4,0,11,9,704,Mike Tsao,http://www.sowbug.org/cards.html
951,Omaha Burns,Common,9,4,0,11,9,704,Poker Mike,http://www.pokermike.com/poker/
952,Omaha High/High,Common,9,4,0,11,9,704,Poker Variant Database,http://www.pvdb.org/
953,Omaha High/Low Make It,Common,10,4,0,10,10,704,Rec.Gambling.Poker,N/A
954,Starship Troopers,Common,10,5,0,4,15,704,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
955,Disclosure,Common,9,4,0,11,9,706,Rec.Gambling.Poker,N/A
956,Down in the Delta,Common,9,5,0,11,9,706,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
957,Shanghai II,Common,7,4,0,7,7,712,Wikipedia,http://en.wikipedia.org/wiki/Poker
958,Shanghai III,Common,7,4,0,7,7,712,Wikipedia,http://en.wikipedia.org/wiki/Poker
959,Shanghai IV,Common,8,4,0,7,7,712,iPoker,http://www.ouzts.net/iPoker/
960,Southern Duece Joker's Wild,Common,7,5,6,4,7,716,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
961,Crazy Pineapple,Common,7,4,0,15,8,717,Public Domain,N/A
962,Irish Pineapple,Common,7,4,0,11,9,717,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
963,Lazy Pineapple,Common,7,4,0,15,8,717,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
964,Polynesian Hold'em,Common,9,6,0,6,11,718,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
965,Denton,Common,8,4,0,15,8,719,Rec.Gambling.Poker,N/A
966,Pinochle Hold'em,Common,8,4,0,14,8,719,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
967,Tahoe Pineapple,Common,8,4,0,15,8,719,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
968,Tahoe Split,Common,8,4,0,15,8,719,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
969,Pendulum,Common,11,4,0,14,11,720,Poker Tips,http://www.pokertips.org/variants/
970,Kryky High/Low,Common,7,5,3,7,10,725,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
971,Pyramid,Common,8,4,6,8,8,726,Public Domain,N/A
972,Death Wheel,Common,13,9,0,8,13,730,Poker Mike,http://www.pokermike.com/poker/
973,Merry-go-Round,Common,10,4,0,11,10,730,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
974,No Holds Barred,Common,13,9,0,8,13,730,Poker Mike,http://www.pokermike.com/poker/
975,Orbit,Common,13,5,4,8,13,730,Source misplaced,N/A
976,Twister,Common,13,5,32,8,13,730,Source misplaced,N/A
977,Wheel of Fortune,Common,13,5,2,8,13,730,Poker Mike,http://www.pokermike.com/poker/
978,Wheel of Fortune II,Common,13,5,2,8,13,730,Poker Mike,http://www.pokermike.com/poker/
979,Bush League,Common,13,6,8,5,13,731,John McLeod,http://www.pagat.com/invented/index.html
980,Criss Cross,Common,9,6,4,11,9,731,Public Domain,N/A
981,Double Cross,Common,7,105,2,11,9,731,Rec.Gambling.Poker,N/A
982,Fiery Cross,Common,7,6,0,11,9,731,Joker Poker,http://www.freewebs.com/jokerpoker/
983,Southern Cross,Common,9,10,0,8,13,731,Joker Poker,http://www.freewebs.com/jokerpoker/
984,Qualifier,Common,9,5,0,8,9,733,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
985,Elevator Shaft,Common,8,5,4,9,12,734,Tim P. McNerny,http://users.erols.com/hondo/poker.html compiled by Tim P. McNerny
986,H-Bomb,Common,8,5,0,9,12,734,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
987,Cab Calloway,Common,8,5,4,12,8,735,Rec.Gambling.Poker,N/A
988,Death Ray,Common,8,5,4,12,8,735,Brian O'Neil's Poker Page,http://www.oinc.net/poker/
989,Hoyle Cincinnati,Common,8,5,0,12,8,735,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
990,Barn/Burn,Common,10,6,0,9,10,736,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
991,GBU,Common,9,5,0,9,9,736,Rec.Gambling.Poker,N/A
992,Good Cards Bad Cards,Common,10,6,0,9,10,736,Scott Harker,http://www.scottharker.com/pokerrules.html
993,Good vs. Evil with Ganguine Corrolary,Common,10,6,0,9,10,736,Sweet Foca,http://sweetfoca.com/Poker.html
994,Use and Lose,Common,10,6,0,9,10,736,Sweet Foca,http://sweetfoca.com/Poker.html
995,The Mushroom,Common,17,4,0,8,17,737,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
996,Extreme Oposites,Common,10,5,4,9,10,740,Joker Poker,http://www.freewebs.com/jokerpoker/
997,Grand Paw,Common,10,6,0,8,14,743,Craig O'Brien,N/A
998,Tablatura,Common,7,6,4,21,13,743,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
999,Twin Beds Roll'em Over,Common,9,9,0,10,14,743,Scarne's Guide to Modern Poker,http://www.amazon.com/exec/obidos/ASIN/0671530763/qid=1124201165/sr=2-1/ref=pd_bbs_b_2_1/102-4548851-4904951
1000,Twin Beds Wild,Common,9,6,8,10,14,743,Hoyle,http://www.amazon.com/exec/obidos/search-handle-form/102-4548851-4904951
1001,Two Card Lowball Cohones,Guts,3,100,0,13,4,751,Poker News,http://www.pokernews.info/poker-variants/
1002,Bloody Sevens,Guts,3,100,4,13,3,753,Poker News,http://www.pokernews.info/poker-variants/
1003,Bloody Sevens II,Guts,5,100,4,13,3,753,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1004,The Game II,Guts,3,100,0,13,3,759,Rec.Gambling.Poker,N/A
1005,Roller Coaster,Guts,5,100,0,10,5,762,Softsource,http://www.softsource.com/softsource/poker.html
1006,Fierce Howdy Doody,Guts,2,100,8,25,2,767,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1007,Joker Fierce,Guts,2,0,2,25,2,767,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1008,Arkansas Guts,Guts,1,100,0,52,1,771,Poker News,http://www.pokernews.info/poker-variants/
1009,Fuck Your Neighbor,Guts,1,100,0,52,1,771,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1010,Two More Deadly Inches,Guts,7,100,4,7,7,784,"Poker Mike, cross referenced from other pages",N/A
1011,Double Revenge,Guts,7,100,0,7,7,785,John McLeod,http://www.pagat.com/invented/index.html
1012,Five and Two or Three,Guts,7,100,0,7,8,785,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1013,Four Three,Guts,7,100,0,7,7,785,Home Poker Cookbook,http://www.homepoker.com/games01.asp?group=pokerists_cookbook
1014,Rich's Taste of the Unpleasant,Pass,7,4,0,7,13,795,Poker Mike,http://www.pokermike.com/poker/
1015,Screw Your Neighbor,Pass,7,3,0,7,13,798,Tim Murtaugh,http://o2b.net/archives/the-rules-of-poker-a-quick-reference-guide/
1016,Surreal Poker,Pass,7,3,3,7,15,798,Source misplaced,N/A
1017,Bid Double Slam,Draw,5,99,0,8,13,803,Poker News,http://www.pokernews.info/poker-variants/
1018,Acey Duecey Triple Draw,Draw,5,4,8,6,17,806,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1019,Badugi,Draw,4,4,0,7,13,806,Public Domain,N/A
1020,Triple Draw with a Twist,Draw,5,4,0,5,18,806,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1021,Two Card Triple Draw Lowball,Draw,2,4,0,10,5,806,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1022,Progressive Ante,Draw,5,2,0,5,10,809,Source misplaced,N/A
1023,WTF,Stud,5,4,8,5,10,811,Sanjay Udani,http://www.cis.upenn.edu/~udani/cardgames.html
1024,Full Bicester,Draw,9,4,0,8,9,812,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1025,Double Exposure High/Low,Stud,5,4,0,10,5,814,Poker Tips,http://www.pokertips.org/variants/
1026,Reverse Exposure,Stud,5,4,0,10,5,814,Poker Tips,http://www.pokertips.org/variants/
1027,One Red Card,Draw,15,5,0,3,15,816,Erich Friedman,http://www.stetson.edu/~efriedma/poker/variants.html
1028,Advanced Oppression,Draw,5,2,0,6,9,817,Joker Poker,http://www.freewebs.com/jokerpoker/
1029,Three High/Low,Draw,3,2,1,5,9,824,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1030,Ace King Queen,Nonpoker,3,4,0,5,9,827,Intellectual Orgy,http://tinkrbel.greyduck.net/
1031,Serial Regicide,Stud,6,5,4,7,17,833,Sweet Foca,http://sweetfoca.com/Poker.html
1032,Escalator,Stud,6,6,28,7,7,500,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1033,Pass the Crap Stud,Stud,7,5,28,7,11,842,P. D. Magnus,http://www.fucundity.com/pmagnus/poker.html
1034,Roll Your Neighbor Up,Stud,9,5,20,5,9,842,Poker News,http://www.pokernews.info/poker-variants/
1035,Flop-A,Nonpoker,3,1,0,15,3,845,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1036,Barking Dog of the Nile,Stud,5,5,0,8,6,851,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1037,Mad Dog of the Nile,Stud,5,5,32,8,6,851,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1038,Rolling Dog of the Nile,Stud,5,5,0,8,6,851,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1039,Shifting Dog of the Nile,Stud,5,5,32,8,6,851,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1040,Spinning Dog of the Nile,Stud,5,5,0,8,6,851,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1041,Girdle Sale,Stud,6,6,8,7,7,855,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1042,Ha Ha Herman,Stud,6,6,0,7,7,855,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1043,Metaphysical Hyena,Stud,6,6,0,7,7,855,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1044,Joker Flip Woolworth's,Stud,7,5,9,7,7,878,Invented Poker Variations,http://www.pagat.com/invented/poker_vars.html
1045,Just a Buck,Stud,7,5,0,7,7,882,Craig O'Brien,N/A
1046,High Metro,Stud,7,5,0,7,7,884,Craig O'Brien,N/A
1047,Survivor,Stud,10,4,0,5,10,892,Craig O'Brien,N/A
1048,Killer Kings II,Stud,7,5,8,7,7,902,Poker News,http://www.pokernews.info/poker-variants/
1049,Suicide King,Stud,7,5,8,7,7,902,Poker News,http://www.pokernews.info/poker-variants/
1050,She's Gotta Have It,Stud,7,5,8,7,7,903,Poker Tips,http://www.pokertips.org/variants/
1051,She Swings Both Ways When He's Away,Stud,7,5,8,7,7,903,Poker Tips,http://www.pokertips.org/variants/
1052,Bloodsucker,Stud,7,5,8,7,7,904,Tom Jolly,http://www.silcom.com/~tomjolly/poker_sf.htm
1053,Cash Register,Stud,7,5,0,6,7,925,Kurt Hanna,http://www.reflexblue.org/clanhanna/poker.html
1054,The Store,Stud,7,5,0,6,7,925,Poker.Net,http://www.poker.net/school/games/variations/default.htm
1055,Double Board Omaha,Common,9,4,0,11,12,928,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1056,Thermonuclear Pineapple II,Common,9,4,0,9,10,932,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1057,Crazy Fox,Common,7,4,0,11,9,934,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1058,Lame Brain Pete III,Common,10,5,4,5,14,935,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1059,Burmese Hold'em,Common,7,4,0,9,9,937,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1060,Malaysian High/Low,Common,7,4,0,9,9,937,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
1061,Sumatran Hold'em,Common,8,4,0,9,9,937,Two Plus Two Forums,http://forumserver.twoplustwo.com/ubbthreads.php
